Arrest Date,Time,Area Name,Age,Sex Code,Descent Code,Arrest Type Code,Charge Description,latitude,longitude,loja_0.5_milha,loja_1_milha,escola_0.5_milha,escola_1_milha
2014-06-05,2110.0,Hollywood,29,M,W,F,transport/sell/furnish/etc marijuana,34.1016,-118.3333,8,12,2,5
2014-06-02,1600.0,Northeast,40,M,H,F,possession marijuana for sale,34.0955,-118.2929,0,3,2,8
2014-06-04,242.0,Southwest,22,M,H,M,poss of more than 28.5 grams of marijuana,34.0111,-118.2819,2,4,5,18
2014-06-05,2350.0,Mission,29,M,H,F,unlawfully plant/cultivate/etc marijuana,34.2466,-118.4502,0,0,1,9
2014-06-03,2000.0,Hollywood,29,M,B,F,possession marijuana for sale,34.1016,-118.3387,1,15,2,4
2014-06-05,1935.0,Hollywood,30,M,B,F,transport/sell/furnish/etc marijuana,34.0907,-118.3363,5,16,1,6
2014-06-02,1745.0,Southeast,43,M,B,F,possession marijuana for sale,33.9456,-118.2739,1,1,5,15
2014-06-10,1240.0,Southeast,38,M,B,F,transport/sell/furnish/etc marijuana,33.9332,-118.2522,0,0,3,16
2014-06-09,1315.0,Foothill,59,M,O,F,unlawfully plant/cultivate/etc marijuana,34.2542,-118.4095,0,0,0,4
2014-06-06,1800.0,77th Street,21,M,H,F,possession marijuana for sale,33.9644,-118.2842,0,2,6,14
2014-06-07,1110.0,Southwest,23,M,B,F,possession marijuana for sale,34.0128,-118.3447,0,0,3,7
2014-06-07,250.0,Hollywood,37,M,B,F,possession marijuana for sale,34.1058,-118.3307,7,9,1,3
2014-06-18,1515.0,Northeast,23,M,O,F,possession marijuana for sale,34.0885,-118.2156,1,3,4,8
2014-06-13,1050.0,Southwest,24,M,B,F,transport/sell/furnish/etc marijuana,34.0037,-118.3089,0,1,2,13
2014-06-13,1655.0,Pacific,28,M,W,F,transport/sell/furnish/etc marijuana,33.9906,-118.4769,1,6,1,2
2014-06-17,1310.0,Northeast,29,M,W,F,possession marijuana for sale,34.0957,-118.2878,1,2,3,9
2014-06-17,1410.0,West Valley,32,M,O,F,possession marijuana for sale,34.2011,-118.5448,0,0,2,7
2014-06-13,1655.0,Pacific,37,M,W,F,transport/sell/furnish/etc marijuana,33.9933,-118.4792,2,7,1,2
2014-06-13,850.0,77th Street,17,M,B,F,possession marijuana for sale,33.9707,-118.2871,0,0,2,14
2014-06-18,1145.0,Northeast,25,M,W,F,unlawfully plant/cultivate/etc marijuana,34.0885,-118.2156,1,3,4,8
2014-06-13,1810.0,Pacific,32,F,W,F,transport/sell/furnish/etc marijuana,33.9933,-118.4792,2,7,1,2
2014-06-18,1140.0,Northeast,21,M,W,F,possession marijuana for sale,34.0885,-118.2156,1,3,4,8
2014-06-18,2014.0,Harbor,17,M,H,F,possession marijuana for sale,33.8202,-118.3037,0,1,0,2
2014-06-14,1405.0,Pacific,31,M,H,F,transport/sell/furnish/etc marijuana,33.9906,-118.4769,1,6,1,2
2014-06-13,1810.0,Pacific,54,M,W,F,transport/sell/furnish/etc marijuana,33.9933,-118.4792,2,7,1,2
2014-06-20,2000.0,Devonshire,29,M,W,F,transport/sell/furnish/etc marijuana,34.2355,-118.5448,0,0,1,3
2014-06-19,1730.0,Harbor,44,M,W,F,possession marijuana for sale,33.7288,-118.2924,0,0,3,8
2014-06-19,1730.0,Harbor,25,M,O,F,possession marijuana for sale,33.7288,-118.2924,0,0,3,8
2014-06-22,200.0,Van Nuys,18,M,H,F,transport/sell/furnish/etc marijuana,34.2012,-118.4662,0,2,1,6
2014-06-23,350.0,Foothill,14,M,W,F,possession marijuana for sale,34.2545,-118.2979,0,2,2,5
2014-06-22,1720.0,N Hollywood,18,M,H,I,possess 28.5 grams or less of marijuana,34.2049,-118.3866,1,4,1,4
2014-06-23,1015.0,Olympic,28,M,B,F,possession marijuana for sale,34.0389,-118.309,2,3,2,12
2014-06-22,1720.0,N Hollywood,18,M,H,I,possess 28.5 grams or less of marijuana,34.2049,-118.3866,1,4,1,4
2014-06-19,1645.0,Hollywood,24,M,B,F,transport/sell/furnish/etc marijuana,34.1034,-118.3322,8,9,1,3
2014-06-19,2215.0,Southeast,20,M,B,F,possession marijuana for sale,33.9474,-118.2695,0,1,2,13
2014-06-19,1120.0,Central,48,M,B,F,transport/sell/furnish/etc marijuana,34.0446,-118.245,8,18,0,5
2014-06-22,150.0,Van Nuys,19,M,H,F,transport/sell/furnish/etc marijuana,34.2012,-118.4662,0,2,1,6
2014-06-25,1705.0,Wilshire,26,M,B,F,transport/sell/furnish/etc marijuana,34.0447,-118.3538,4,9,2,6
2014-06-27,2135.0,77th Street,17,M,H,F,possession marijuana for sale,33.9703,-118.2608,0,8,4,17
2014-06-26,1630.0,Harbor,21,F,W,F,possession marijuana for sale,33.7361,-118.2879,0,0,4,8
2014-09-11,1100.0,Foothill,53,M,B,F,transport/sell/furnish/etc marijuana,34.2785,-118.4051,0,0,3,8
2014-09-11,630.0,Southeast,24,M,H,F,possession marijuana for sale,33.9543,-118.2782,1,2,3,15
2014-06-26,1630.0,Foothill,36,M,W,F,unlawfully plant/cultivate/etc marijuana,34.2326,-118.3692,1,2,1,2
2014-06-26,2200.0,Hollywood,31,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3333,8,12,2,5
2014-06-26,1640.0,Harbor,20,M,O,F,possession marijuana for sale,33.7361,-118.2879,0,0,4,8
2014-06-26,1630.0,Foothill,40,M,W,F,unlawfully plant/cultivate/etc marijuana,34.2326,-118.3692,1,2,1,2
2014-06-26,2000.0,77th Street,44,M,B,F,unlawfully plant/cultivate/etc marijuana,33.9646,-118.309,1,2,2,8
2014-09-11,630.0,Southeast,20,M,H,F,possession marijuana for sale,33.8727,-118.2817,0,2,0,4
2014-06-26,1630.0,Foothill,35,M,O,F,unlawfully plant/cultivate/etc marijuana,34.2326,-118.3692,1,2,1,2
2014-06-26,2115.0,Hollywood,25,M,H,F,transport/sell/furnish/etc marijuana,34.0888,-118.3124,4,5,4,11
2014-06-26,1930.0,Southeast,34,M,B,F,transport/sell/furnish/etc marijuana,33.931,-118.2652,0,0,7,14
2014-06-26,1630.0,Foothill,22,M,W,F,unlawfully plant/cultivate/etc marijuana,34.2326,-118.3692,1,2,1,2
2014-06-27,300.0,Wilshire,47,F,W,F,transport/sell/furnish/etc marijuana,34.0496,-118.3425,4,8,1,6
2014-06-26,1620.0,Van Nuys,36,M,B,F,furnishing marijuana to minor over 14 yrs,34.1827,-118.4465,1,2,2,8
2014-06-27,1725.0,Olympic,21,M,H,F,possession marijuana for sale,34.049,-118.309,1,6,2,15
2014-06-25,1700.0,Wilshire,31,M,B,F,possession marijuana for sale,34.0447,-118.3538,4,9,2,6
2014-09-11,1559.0,Hollywood,21,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3333,8,12,2,5
2014-06-26,1130.0,Wilshire,34,M,B,F,possession marijuana for sale,34.0485,-118.3609,3,9,1,6
2014-06-26,1620.0,Harbor,24,F,H,F,possession marijuana for sale,33.7361,-118.2879,0,0,4,8
2014-06-26,2030.0,77th Street,38,M,B,F,transport/sell/furnish/etc marijuana,33.9646,-118.309,1,2,2,8
2014-09-11,1745.0,Hollywood,28,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3311,8,11,1,7
2014-07-04,15.0,Hollywood,19,M,W,F,possession marijuana for sale,34.1016,-118.3311,8,11,1,7
2014-07-03,530.0,Pacific,54,M,W,F,transport/sell/furnish/etc marijuana,34.0266,-118.3933,2,5,1,6
2014-07-04,650.0,Harbor,19,M,H,F,transport/sell/furnish/etc marijuana,33.7943,-118.2775,0,0,1,9
2014-06-30,1950.0,Southwest,28,M,H,F,unlawfully plant/cultivate/etc marijuana,34.0155,-118.2948,0,1,3,16
2014-07-02,1430.0,Central,39,M,B,F,possession marijuana for sale,34.0446,-118.245,8,18,0,5
2014-07-03,1645.0,Rampart,22,M,H,F,possession marijuana for sale,34.056,-118.2771,1,5,7,27
2014-07-03,1605.0,Foothill,48,M,O,F,unlawfully plant/cultivate/etc marijuana,34.2284,-118.3725,0,2,1,2
2014-07-02,1700.0,Central,38,M,B,F,transport/etc marijuana,34.0444,-118.2407,4,16,0,5
2014-07-01,1450.0,Harbor,19,F,H,F,possession marijuana for sale,33.7315,-118.2924,0,0,5,7
2014-07-03,1500.0,Northeast,27,M,H,F,possession marijuana for sale,34.1294,-118.2108,1,1,1,8
2014-09-11,1605.0,Hollywood,19,M,B,F,transport/sell/furnish/etc marijuana,34.1034,-118.3325,8,9,1,3
2014-06-29,1300.0,Northeast,45,M,W,F,possession marijuana for sale,34.1241,-118.2204,0,1,2,5
2014-07-03,1925.0,Harbor,28,M,H,F,possession marijuana for sale,33.7577,-118.2884,0,0,0,5
2014-09-11,1445.0,Southeast,35,M,B,F,transport/sell/furnish/etc marijuana,33.9305,-118.2363,0,0,1,10
2014-07-01,1200.0,Rampart,26,M,W,F,possession marijuana for sale,34.059,-118.2736,2,4,8,30
2014-07-02,930.0,West Valley,28,M,B,F,transport/sell/furnish/etc marijuana,34.1939,-118.5011,0,1,6,8
2014-07-01,1450.0,Harbor,25,M,H,F,possession marijuana for sale,33.7315,-118.2924,0,0,5,7
2014-07-04,59.0,N Hollywood,25,M,H,F,possession marijuana for sale,34.135,-118.3611,2,3,0,2
2014-07-01,2010.0,Southeast,53,M,B,F,possession marijuana for sale,33.9315,-118.23200000000001,0,0,2,10
2014-07-09,1905.0,Wilshire,20,M,B,F,transport/sell/furnish/etc marijuana,34.0907,-118.3428,6,12,2,6
2014-07-06,1650.0,Central,21,M,H,F,transport/sell/furnish/etc marijuana,34.0346,-118.2572,5,18,2,10
2014-07-09,2010.0,Southeast,19,M,H,F,possession marijuana for sale,33.9471,-118.2367,0,1,3,17
2014-07-04,1800.0,Newton,32,M,B,F,transport/sell/furnish/etc marijuana,33.9892,-118.2783,1,3,4,16
2014-07-08,1820.0,Olympic,18,M,H,F,furnishing marijuana to minor over 14 yrs,34.0793,-118.3092,2,9,2,7
2014-07-04,1800.0,Newton,26,M,B,F,transport/sell/furnish/etc marijuana,33.9892,-118.2783,1,3,4,16
2014-07-09,1815.0,Pacific,22,M,B,F,transport/sell/furnish/etc marijuana,33.988,-118.4745,3,4,1,3
2014-07-09,1715.0,Northeast,39,M,W,F,possession marijuana for sale,34.0917,-118.2741,1,2,2,6
2014-07-09,1705.0,Pacific,49,M,B,F,transport/sell/furnish/etc marijuana,33.9848,-118.4718,2,4,1,3
2014-07-12,250.0,Hollywood,30,M,B,F,transport/sell/furnish/etc marijuana,34.098,-118.331,7,12,1,9
2014-07-10,1530.0,Northeast,43,M,H,F,possession marijuana for sale,34.1215,-118.2069,1,1,2,9
2014-07-14,1715.0,Rampart,29,M,B,F,transport/sell/furnish/etc marijuana,34.0649,-118.2741,1,3,7,28
2014-07-12,1645.0,Hollenbeck,33,M,H,F,possession marijuana for sale,34.045,-118.1956,0,0,1,15
2014-07-11,1025.0,77th Street,54,M,H,F,possession marijuana for sale,33.9644,-118.2842,0,2,6,14
2014-07-10,1040.0,Mission,18,M,H,F,possession marijuana for sale,34.3075,-118.4432,0,1,5,8
2014-07-10,2105.0,Hollywood,30,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3333,8,12,2,5
2014-07-13,2045.0,Van Nuys,35,M,H,M,poss of more than 28.5 grams of marijuana,34.2012,-118.4662,0,2,1,6
2014-07-12,1030.0,Central,39,M,B,F,possession marijuana for sale,34.0446,-118.245,8,18,0,5
2014-07-09,1815.0,Pacific,39,M,B,F,transport/sell/furnish/etc marijuana,33.988,-118.4745,3,4,1,3
2014-07-09,2205.0,Southeast,24,M,B,F,transport/sell/furnish/etc marijuana,33.9339,-118.27600000000001,0,1,5,15
2014-07-17,1615.0,Harbor,40,M,H,F,possession marijuana for sale,33.791,-118.2468,0,0,1,4
2014-07-17,1615.0,Harbor,32,F,H,F,possession marijuana for sale,33.791,-118.2468,0,0,1,4
2014-07-15,1900.0,Mission,19,M,B,F,transport/sell/furnish/etc marijuana,34.2319,-118.4654,0,0,4,14
2014-07-17,1700.0,Harbor,20,M,W,F,possession marijuana for sale,33.7907,-118.2934,0,0,1,3
2014-07-15,1800.0,Central,36,M,B,F,transport/sell/furnish/etc marijuana,34.0442,-118.2439,7,19,0,5
2014-07-17,1615.0,Harbor,26,F,H,F,possession marijuana for sale,33.791,-118.2468,0,0,1,4
2014-07-17,1615.0,Hollywood,22,M,B,F,transport/sell/furnish/etc marijuana,34.1038,-118.3267,7,8,2,8
2014-07-16,1900.0,Wilshire,52,M,W,F,transport/sell/furnish/etc marijuana,34.0402,-118.3463,4,8,1,6
2014-07-16,1900.0,Wilshire,51,M,H,F,transport/sell/furnish/etc marijuana,34.0402,-118.3463,4,8,1,6
2014-07-17,1615.0,Harbor,24,F,H,F,possession marijuana for sale,33.791,-118.2468,0,0,1,4
2014-07-17,10.0,Topanga,26,M,B,F,possession marijuana for sale,34.1884,-118.5975,1,2,0,3
2014-07-15,2045.0,Central,30,M,B,F,transport/sell/furnish/etc marijuana,34.0449,-118.2458,9,19,0,5
2014-07-17,1450.0,Hollenbeck,30,M,H,F,possession marijuana for sale,34.0849,-118.1688,1,2,2,7
2014-07-15,2110.0,Southeast,21,M,B,F,possession marijuana for sale,33.9247,-118.2652,0,0,6,13
2014-07-17,2105.0,77th Street,27,M,B,F,possession marijuana for sale,33.9722,-118.2695,0,4,3,11
2014-07-17,1700.0,Harbor,23,M,H,F,possession marijuana for sale,33.7905,-118.275,0,0,1,8
2014-07-17,1500.0,Pacific,30,M,B,F,possession marijuana for sale,33.9885,-118.475,2,5,1,3
2014-07-18,2200.0,Southeast,21,M,B,F,transport/sell/furnish/etc marijuana,33.9362,-118.23899999999999,0,0,4,13
2014-07-18,2055.0,West Valley,35,M,B,F,possession marijuana for sale,34.203,-118.5361,0,0,2,6
2014-07-17,1615.0,Harbor,21,F,W,F,possession marijuana for sale,33.791,-118.2468,0,0,1,4
2014-07-17,1615.0,Harbor,19,F,W,F,possession marijuana for sale,33.791,-118.2468,0,0,1,4
2014-07-16,1340.0,Hollywood,50,M,W,F,possession marijuana for sale,34.1291,-118.3467,1,2,1,1
2014-07-17,1700.0,Harbor,25,F,H,F,possession marijuana for sale,33.7909,-118.251,0,0,1,7
2014-07-15,1820.0,Southwest,26,M,B,F,transport/sell/furnish/etc marijuana,34.0028,-118.3171,0,2,2,17
2014-07-18,2030.0,Pacific,58,F,B,F,transport/sell/furnish/etc marijuana,33.9913,-118.4775,2,7,1,2
2014-07-17,1615.0,Harbor,19,F,O,F,possession marijuana for sale,33.791,-118.26700000000001,0,0,4,8
2014-07-19,1905.0,77th Street,26,M,B,F,transport/sell/furnish/etc marijuana,33.9601,-118.2827,0,2,5,16
2014-07-22,130.0,Rampart,19,M,H,F,possession marijuana for sale,34.0437,-118.2748,0,10,6,19
2014-07-19,2110.0,Northeast,22,M,H,M,poss of more than 28.5 grams of marijuana,34.1087,-118.1976,0,0,3,9
2014-07-22,1620.0,Foothill,40,M,O,F,unlawfully plant/cultivate/etc marijuana,34.2195,-118.3687,0,2,1,4
2014-07-22,1655.0,Central,63,M,B,F,transport/sell/furnish/etc marijuana,34.0446,-118.245,8,18,0,5
2014-07-19,1905.0,77th Street,27,M,B,F,transport/sell/furnish/etc marijuana,33.9601,-118.2827,0,2,5,16
2014-07-20,1530.0,Pacific,51,M,B,F,transport/sell/furnish/etc marijuana,33.9933,-118.4765,2,7,1,3
2014-07-22,1330.0,77th Street,52,M,B,F,possession marijuana for sale,33.9649,-118.2695,1,1,4,13
2014-07-20,1220.0,Southeast,24,M,H,F,transport/sell/furnish/etc marijuana,33.9493,-118.2652,0,2,2,14
2014-07-21,155.0,N Hollywood,37,M,B,F,transport/sell/furnish/etc marijuana,34.194,-118.3746,0,4,1,3
2014-07-22,1800.0,Newton,26,M,H,F,possession marijuana for sale,33.9907,-118.2401,2,4,3,15
2014-07-20,1620.0,Pacific,24,M,B,F,transport/sell/furnish/etc marijuana,33.9875,-118.4741,3,4,1,3
2014-07-24,1520.0,Devonshire,26,M,B,F,possession marijuana for sale,34.2482,-118.5448,0,0,2,3
2014-07-24,1825.0,Olympic,56,M,B,F,possession marijuana for sale,34.04,-118.2883,0,5,5,16
2014-07-24,955.0,Foothill,53,M,B,F,transport/sell/furnish/etc marijuana,34.2737,-118.4117,0,0,5,8
2014-07-24,1955.0,Hollywood,19,M,W,F,transport/sell/furnish/etc marijuana,34.0998,-118.3244,6,9,1,10
2014-07-24,2100.0,Hollywood,33,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3333,8,12,2,5
2014-07-25,1930.0,77th Street,22,M,B,F,possession marijuana for sale,33.9932,-118.3203,2,5,4,13
2014-07-26,1920.0,Southeast,38,M,B,F,possession marijuana for sale,33.9456,-118.2781,1,2,5,13
2014-07-24,2315.0,Hollywood,31,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3361,6,14,2,5
2014-07-24,1730.0,Hollenbeck,37,M,O,F,unlawfully plant/cultivate/etc marijuana,34.0278,-118.20100000000001,2,3,4,20
2014-07-24,1215.0,Southeast,18,M,H,I,possess 28.5 grams or less of marijuana,33.939,-118.2314,0,0,5,16
2014-07-31,2120.0,N Hollywood,24,F,W,F,possession marijuana for sale,34.1794,-118.3965,0,3,1,9
2014-07-31,920.0,77th Street,24,M,B,F,possession marijuana for sale,33.9665,-118.2945,0,1,5,13
2014-07-30,2215.0,Hollywood,30,M,O,F,possession marijuana for sale,34.1016,-118.3322,8,12,2,5
2014-07-29,1640.0,West Valley,20,M,B,F,transport/sell/furnish/etc marijuana,34.1738,-118.5445,0,0,2,5
2014-07-31,1505.0,Olympic,23,M,B,F,possession marijuana for sale,34.0672,-118.3091,3,8,2,11
2014-08-01,1620.0,Northeast,30,M,W,F,unlawfully plant/cultivate/etc marijuana,34.1227,-118.2233,0,1,2,3
2014-07-31,1920.0,Central,53,M,B,F,possession marijuana for sale,34.0408,-118.2428,6,17,1,5
2014-07-31,1815.0,Wilshire,23,M,H,M,poss of more than 28.5 grams of marijuana,34.0462,-118.3441,4,8,1,7
2014-07-30,1830.0,Newton,30,M,H,F,transport/sell/furnish/etc marijuana,34.0114,-118.2624,1,5,8,22
2014-07-30,1300.0,Northeast,33,M,O,F,unlawfully plant/cultivate/etc marijuana,34.1201,-118.2289,0,0,0,4
2014-08-01,1620.0,Northeast,48,M,O,F,unlawfully plant/cultivate/etc marijuana,34.1227,-118.2233,0,1,2,3
2014-07-31,1505.0,Olympic,25,M,B,F,possession marijuana for sale,34.0672,-118.3091,3,8,2,11
2014-07-30,1600.0,Pacific,21,M,B,F,possession marijuana for sale,33.9867,-118.4714,3,4,1,4
2014-07-31,1615.0,Pacific,31,M,H,F,transport/sell/furnish/etc marijuana,33.9933,-118.4765,2,7,1,3
2014-07-29,2030.0,Newton,24,M,O,F,transport/sell/furnish/etc marijuana,33.986,-118.2783,2,4,3,15
2014-08-01,350.0,Devonshire,29,M,W,F,possession marijuana for sale,34.2383,-118.5885,1,2,1,3
2014-08-01,1710.0,Foothill,23,M,H,F,possession marijuana for sale,34.2237,-118.3605,1,2,0,4
2014-08-01,1620.0,Northeast,50,M,W,F,possession marijuana for sale,34.1227,-118.2233,0,1,2,3
2014-08-01,1620.0,Northeast,24,M,O,F,unlawfully plant/cultivate/etc marijuana,34.1227,-118.2233,0,1,2,3
2014-07-31,1713.0,West Valley,44,M,W,F,transport/sell/furnish/etc marijuana,34.1866,-118.5011,0,1,5,8
2014-07-28,1840.0,Foothill,46,M,O,F,unlawfully plant/cultivate/etc marijuana,34.2371,-118.3914,1,1,3,3
2014-07-29,2120.0,Mission,18,M,H,F,furnishing marijuana to minor over 14 yrs,34.3156,-118.4408,0,1,2,8
2014-07-30,1300.0,Pacific,32,M,H,F,possession marijuana for sale,33.9427,-118.4053,0,0,0,0
2014-08-02,1100.0,Southeast,56,M,H,F,unlawfully plant/cultivate/etc marijuana,33.9393,-118.2652,0,0,4,14
2014-08-03,1940.0,77th Street,40,M,H,F,transport/sell/furnish/etc marijuana,33.9824,-118.309,2,4,1,8
2014-08-06,1335.0,Wilshire,38,M,B,F,transport/sell/furnish/etc marijuana,34.0385,-118.3484,3,7,0,7
2014-08-07,100.0,Olympic,23,M,B,F,possession marijuana for sale,34.0654,-118.2916,2,7,6,27
2014-08-02,1000.0,Southeast,72,M,B,F,unlawfully plant/cultivate/etc marijuana,33.9393,-118.2652,0,0,4,14
2014-08-05,910.0,Central,50,M,B,F,possession marijuana for sale,34.0446,-118.245,8,18,0,5
2014-08-06,1335.0,Wilshire,38,M,B,F,transport/sell/furnish/etc marijuana,34.0385,-118.3484,3,7,0,7
2014-08-06,1335.0,Wilshire,30,M,B,F,transport/sell/furnish/etc marijuana,34.0385,-118.3484,3,7,0,7
2014-08-04,2013.0,Mission,40,M,W,F,transport/sell/furnish/etc marijuana,34.2214,-118.4731,0,2,0,5
2014-08-03,1940.0,77th Street,21,F,H,F,transport/sell/furnish/etc marijuana,33.9824,-118.309,2,4,1,8
2014-08-05,2200.0,Van Nuys,28,M,H,F,transport/sell/furnish/etc marijuana,34.1469,-118.4717,2,2,0,1
2014-08-09,2210.0,Hollywood,23,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.33200000000001,8,12,2,6
2014-08-09,2000.0,Hollywood,35,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3295,8,9,1,10
2014-08-09,2210.0,Hollywood,24,M,W,F,transport/sell/furnish/etc marijuana,34.1016,-118.331,8,11,1,8
2014-08-09,2100.0,Hollywood,38,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3387,1,15,2,4
2014-08-11,1750.0,Wilshire,19,M,B,F,possession marijuana for sale,34.0734,-118.3765,4,9,0,2
2014-08-08,20.0,77th Street,39,M,B,F,possession marijuana for sale,33.96,-118.3025,1,1,4,10
2014-08-14,2200.0,Southwest,20,M,H,F,unlawfully plant/cultivate/etc marijuana,34.0256,-118.3089,0,2,2,13
2014-08-12,1630.0,Foothill,27,F,H,F,possession marijuana for sale,34.2157,-118.3848,0,0,1,5
2014-08-13,1315.0,Newton,28,M,H,F,unlawfully plant/cultivate/etc marijuana,34.0172,-118.2694,1,5,8,21
2014-08-14,1645.0,Devonshire,33,M,O,F,possession marijuana for sale,34.2291,-118.5801,1,1,1,3
2014-08-15,1510.0,Pacific,56,M,H,F,transport/sell/furnish/etc marijuana,33.994,-118.4798,1,7,1,2
2014-08-14,1845.0,Southwest,31,M,B,F,transport/sell/furnish/etc marijuana,34.0191,-118.3002,0,0,3,13
2014-08-12,2015.0,Southeast,48,M,B,F,unlawfully plant/cultivate/etc marijuana,33.9402,-118.2717,0,1,3,16
2014-08-13,1400.0,Devonshire,25,M,B,F,unlawfully plant/cultivate/etc marijuana,34.2512,-118.4984,0,0,2,7
2014-08-13,1315.0,Newton,37,M,H,F,unlawfully plant/cultivate/etc marijuana,34.0172,-118.2694,1,5,8,21
2014-08-13,2125.0,Topanga,21,M,H,F,possession marijuana for sale,34.2084,-118.571,0,0,3,9
2014-08-13,1435.0,Southwest,16,M,B,M,minor poss 28.5+ grams marijuana/school,34.0109,-118.3111,0,1,5,12
2014-08-13,1840.0,Central,52,M,B,F,transport/sell/furnish/etc marijuana,34.0446,-118.245,8,18,0,5
2014-08-13,1415.0,77th Street,32,M,H,F,possession marijuana for sale,33.9785,-118.3133,3,4,3,7
2014-08-16,1730.0,Central,44,M,B,F,transport/sell/furnish/etc marijuana,34.0446,-118.245,8,18,0,5
2014-08-16,1035.0,Foothill,21,M,H,I,possess 28.5 grams or less of marijuana,34.2839,-118.405,0,1,1,8
2014-08-21,1850.0,Central,63,M,B,F,transport/sell/furnish/etc marijuana,34.0407,-118.2468,8,22,1,5
2014-08-19,2115.0,Van Nuys,28,M,O,F,unlawfully plant/cultivate/etc marijuana,34.1953,-118.4695,0,0,2,5
2014-08-19,1555.0,Newton,20,M,H,F,transport/sell/furnish/etc marijuana,34.0038,-118.2783,2,4,3,22
2014-08-17,2225.0,Mission,19,M,H,F,furnishing marijuana to minor over 14 yrs,34.3211,-118.4655,0,0,1,3
2014-08-19,1555.0,Newton,48,M,H,F,transport/sell/furnish/etc marijuana,34.0038,-118.2783,2,4,3,22
2014-08-20,710.0,Southeast,39,M,B,F,possession marijuana for sale,33.9483,-118.2739,1,1,6,12
2014-08-21,730.0,77th Street,30,M,B,F,possession marijuana for sale,33.9618,-118.3112,1,2,2,8
2014-08-20,1525.0,Central,22,M,B,F,possession marijuana for sale,34.0446,-118.245,8,18,0,5
2014-08-19,1710.0,77th Street,38,M,H,F,possession marijuana for sale,33.9722,-118.2652,0,8,3,13
2014-08-17,2300.0,Newton,17,M,B,F,transport/sell/furnish/etc marijuana,34.0038,-118.2805,2,4,4,21
2014-08-20,710.0,Southeast,44,M,B,F,possession marijuana for sale,33.9483,-118.2739,1,1,6,12
2014-08-21,1730.0,Pacific,39,M,B,F,transport/sell/furnish/etc marijuana,33.9885,-118.475,2,5,1,3
2014-08-20,1510.0,Northeast,62,M,O,F,possession marijuana for sale,34.082,-118.272,1,4,1,13
2014-08-16,2050.0,Mission,21,F,H,F,possession marijuana for sale,34.2355,-118.4676,0,0,5,15
2014-08-18,150.0,Mission,22,M,H,F,possession marijuana for sale,34.3001,-118.4596,0,0,1,5
2014-08-19,1710.0,77th Street,47,M,B,F,possession marijuana for sale,33.9722,-118.2652,0,8,3,13
